subset,id,target_type,top1_sim,top3_sim,top5_sim,g_exact_twin,g_density_95,g_density_90,g_density_85
test,4019,egc,0.59375,0.36842105,0.34210527,0.0,0.0,0.0,0.0
test,4020,nc,1.0,1.0,0.5,1.0,0.00040507698,0.00040507698,0.00040507698
test,4021,tg,0.4814815,0.4090909,0.37037036,0.0,0.0,0.0,0.0
test,4022,tg,0.6785714,0.6333333,0.625,0.0,0.0,0.0,0.0
test,4023,egc,1.0,1.0,0.61290324,1.0,0.0005401026,0.0005401026,0.0005401026
test,4024,tg,1.0,1.0,0.9677419,1.0,0.00081015396,0.0009451796,0.0009451796
test,4025,tg,1.0,0.969697,0.61538464,1.0,0.00040507698,0.00040507698,0.0005401026
test,4026,tg,0.6315789,0.47826087,0.41379312,0.0,0.0,0.0,0.0
test,4027,tg,0.5,0.37288135,0.32307693,0.0,0.0,0.0,0.0
test,4028,tg,0.7083333,0.6,0.6,0.0,0.0,0.0,0.0
test,4029,egb,0.49019608,0.3783784,0.31578946,0.0,0.0,0.0,0.0
test,4030,eea,1.0,1.0,0.7777778,1.0,0.00040507698,0.00040507698,0.00040507698
test,4031,tg,0.8076923,0.62711865,0.5423729,0.0,0.0,0.0,0.0
test,4032,tg,1.0,0.8484849,0.8484849,1.0,0.00013502565,0.00013502565,0.00013502565
test,4033,egc,0.4,0.3478261,0.34615386,0.0,0.0,0.0,0.0
test,4034,tg,0.86538464,0.75,0.72,0.0,0.0,0.0,0.0002700513
test,4035,tg,0.6440678,0.4918033,0.46774194,0.0,0.0,0.0,0.0
test,4036,egb,1.0,0.5641026,0.4888889,1.0,0.00013502565,0.00013502565,0.00013502565
test,4037,eea,1.0,0.6451613,0.6451613,1.0,0.0002700513,0.0002700513,0.0002700513
test,4038,eps,1.0,0.7037037,0.7037037,1.0,0.0002700513,0.0002700513,0.0002700513
test,4039,egc,1.0,1.0,1.0,1.0,0.0076964623,0.007966514,0.00810154
test,4040,tg,1.0,0.88372093,0.7659575,1.0,0.00013502565,0.00013502565,0.00040507698
test,4041,tg,0.73333335,0.72727275,0.66,0.0,0.0,0.0,0.0
test,4042,tg,0.9583333,0.9583333,0.9583333,0.0,0.0076964623,0.0076964623,0.007966514
test,4043,tg,0.8115942,0.7567568,0.7105263,0.0,0.0,0.0,0.0
test,4044,egc,0.5416667,0.53571427,0.48387095,0.0,0.0,0.0,0.0
test,4045,tg,0.7837838,0.74358976,0.6744186,0.0,0.0,0.0,0.0
test,4046,egc,0.9655172,0.93333334,0.93333334,0.0,0.00013502565,0.0010802052,0.0010802052
test,4047,egc,1.0,1.0,0.5625,1.0,0.00040507698,0.00040507698,0.0005401026
test,4048,tg,0.984375,0.84375,0.8115942,0.0,0.00013502565,0.00013502565,0.0002700513
test,4049,tg,0.7692308,0.55813956,0.5555556,0.0,0.0,0.0,0.0
test,4050,tg,0.88,0.7446808,0.74,0.0,0.0,0.0,0.00013502565
test,4051,tg,0.41379312,0.3529412,0.3125,0.0,0.0,0.0,0.0
test,4052,eea,1.0,1.0,0.68,1.0,0.00040507698,0.00040507698,0.00040507698
test,4053,egc,0.7258065,0.7058824,0.7037037,0.0,0.0,0.0,0.0
test,4054,ei,1.0,0.6571429,0.62857145,1.0,0.00013502565,0.00013502565,0.00013502565
test,4055,egc,1.0,0.56,0.53333336,1.0,0.0002700513,0.0002700513,0.0002700513
test,4056,tg,0.877551,0.8113208,0.79591835,0.0,0.0,0.0,0.0002700513
test,4057,egc,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,4058,tg,0.65753424,0.525641,0.5070422,0.0,0.0,0.0,0.0
test,4059,tg,0.6,0.6,0.6,0.0,0.0,0.0,0.0
test,4060,tg,0.84615386,0.6964286,0.6779661,0.0,0.0,0.0,0.0
test,4061,tg,0.52,0.44827586,0.42307693,0.0,0.0,0.0,0.0
test,4062,eps,1.0,0.5652174,0.5652174,1.0,0.0002700513,0.0002700513,0.0002700513
test,4063,egc,1.0,1.0,0.6052632,1.0,0.0005401026,0.0005401026,0.0005401026
test,4064,tg,1.0,0.5777778,0.5510204,1.0,0.00013502565,0.00013502565,0.00013502565
test,4065,eea,1.0,0.7241379,0.7241379,1.0,0.0002700513,0.0002700513,0.0002700513
test,4066,tg,0.972973,0.972973,0.972973,0.0,0.0009451796,0.0010802052,0.0010802052
test,4067,tg,0.7083333,0.6458333,0.63414633,0.0,0.0,0.0,0.0
test,4068,tg,0.5555556,0.54545456,0.53125,0.0,0.0,0.0,0.0
test,4069,tg,0.925,0.8,0.77272725,0.0,0.0,0.00013502565,0.00013502565
test,4070,eea,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,4071,egc,0.8666667,0.3559322,0.33962265,0.0,0.0,0.0,0.00013502565
test,4072,egc,0.56,0.42424244,0.42424244,0.0,0.0,0.0,0.0
test,4073,egb,1.0,0.52380955,0.42857143,1.0,0.0002700513,0.0002700513,0.0002700513
test,4074,egc,1.0,0.75510204,0.75,1.0,0.0002700513,0.0002700513,0.0002700513
test,4075,tg,0.6785714,0.65384614,0.6333333,0.0,0.0,0.0,0.0
test,4076,tg,0.6666667,0.5625,0.54545456,0.0,0.0,0.0,0.0
test,4077,egc,0.7027027,0.5714286,0.5714286,0.0,0.0,0.0,0.0
test,4078,egc,1.0,1.0,0.82758623,1.0,0.00040507698,0.00040507698,0.00040507698
test,4079,egb,1.0,1.0,0.6363636,1.0,0.00040507698,0.00040507698,0.00040507698
test,4080,tg,0.74626863,0.60294116,0.5875,0.0,0.0,0.0,0.0
test,4081,egc,1.0,0.5925926,0.5714286,1.0,0.00013502565,0.00013502565,0.00013502565
test,4082,tg,0.91549295,0.5802469,0.5050505,0.0,0.0,0.00013502565,0.00013502565
test,4083,egc,0.74358976,0.46341464,0.42222223,0.0,0.0,0.0,0.0
test,4084,tg,0.6923077,0.6551724,0.5483871,0.0,0.0,0.0,0.0
test,4085,tg,1.0,0.7291667,0.5254237,1.0,0.00013502565,0.00013502565,0.00013502565
test,4086,tg,1.0,1.0,0.96875,1.0,0.00081015396,0.0009451796,0.0009451796
test,4087,egc,0.51724136,0.5,0.38709676,0.0,0.0,0.0,0.0
test,4088,egc,1.0,0.65217394,0.6,1.0,0.00013502565,0.00013502565,0.00013502565
test,4089,tg,0.5208333,0.5208333,0.5208333,0.0,0.0,0.0,0.0
test,4090,tg,0.6304348,0.537037,0.46551725,0.0,0.0,0.0,0.0
test,4091,egc,1.0,1.0,0.6451613,1.0,0.00040507698,0.00040507698,0.00040507698
test,4092,tg,1.0,0.6415094,0.64,1.0,0.00013502565,0.00013502565,0.0002700513
test,4093,tg,1.0,0.85714287,0.7586207,1.0,0.0002700513,0.0002700513,0.00040507698
test,4094,egc,0.5,0.42857143,0.38297874,0.0,0.0,0.0,0.0
test,4095,egc,1.0,1.0,0.84615386,1.0,0.0005401026,0.0005401026,0.0005401026
test,4096,nc,1.0,0.6571429,0.62857145,1.0,0.00013502565,0.00013502565,0.00013502565
test,4097,egc,1.0,0.7962963,0.7962963,1.0,0.00013502565,0.00013502565,0.0002700513
test,4098,egc,1.0,1.0,0.4888889,1.0,0.00040507698,0.00040507698,0.00040507698
test,4099,tg,0.7352941,0.6571429,0.6388889,0.0,0.0,0.0,0.0
test,4100,tg,0.76,0.76,0.75,0.0,0.0,0.0,0.0
test,4101,egc,0.29268292,0.24324325,0.23913044,0.0,0.0,0.0,0.0
test,4102,egc,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,4103,tg,0.6666667,0.6666667,0.4878049,0.0,0.0,0.0,0.0
test,4104,tg,0.8450704,0.74025977,0.5735294,0.0,0.0,0.0,0.0
test,4105,egc,0.7,0.7,0.7,0.0,0.0,0.0,0.0
test,4106,tg,1.0,1.0,0.82222223,1.0,0.00040507698,0.00040507698,0.00040507698
test,4107,tg,1.0,1.0,1.0,1.0,0.0009451796,0.0009451796,0.0009451796
test,4108,tg,0.90909094,0.6666667,0.627907,0.0,0.0,0.00013502565,0.00013502565
test,4109,tg,1.0,0.7297297,0.675,1.0,0.00013502565,0.00013502565,0.00013502565
test,4110,egc,0.4390244,0.38636363,0.3478261,0.0,0.0,0.0,0.0
test,4111,tg,0.8292683,0.6904762,0.5416667,0.0,0.0,0.0,0.0
test,4112,tg,0.7105263,0.6666667,0.65,0.0,0.0,0.0,0.0
test,4113,egc,0.9375,0.7735849,0.7291667,0.0,0.0,0.00013502565,0.00013502565
test,4114,ei,0.6666667,0.6666667,0.6451613,0.0,0.0,0.0,0.0
test,4115,tg,1.0,0.8125,0.8125,1.0,0.0002700513,0.0002700513,0.0002700513
test,4116,tg,0.625,0.5555556,0.4385965,0.0,0.0,0.0,0.0
test,4117,tg,0.6296296,0.5483871,0.5151515,0.0,0.0,0.0,0.0
test,4118,tg,0.73913044,0.63492066,0.6268657,0.0,0.0,0.0,0.0
test,4119,tg,0.9298246,0.9298246,0.8548387,0.0,0.0,0.00040507698,0.00081015396
test,4120,tg,0.8271605,0.6179775,0.45652175,0.0,0.0,0.0,0.0
test,4121,tg,1.0,1.0,0.73170733,1.0,0.0005401026,0.0005401026,0.0005401026
test,4122,tg,1.0,0.8974359,0.8,1.0,0.0002700513,0.0002700513,0.00040507698
test,4123,egc,1.0,0.6896552,0.6896552,1.0,0.0002700513,0.0002700513,0.0002700513
test,4124,tg,1.0,0.5,0.5,1.0,0.00013502565,0.00013502565,0.00013502565
test,4125,egb,1.0,1.0,0.5925926,1.0,0.0005401026,0.0005401026,0.0005401026
test,4126,tg,0.6857143,0.6666667,0.6315789,0.0,0.0,0.0,0.0
test,4127,egc,1.0,0.6875,0.59375,1.0,0.00013502565,0.00013502565,0.0002700513
test,4128,egb,1.0,0.6896552,0.6896552,1.0,0.0002700513,0.0002700513,0.0002700513
test,4129,egb,0.6296296,0.5925926,0.5862069,0.0,0.0,0.0,0.0
test,4130,egb,1.0,1.0,0.47826087,1.0,0.0005401026,0.0005401026,0.0005401026
test,4131,tg,1.0,0.84782606,0.79591835,1.0,0.00013502565,0.00013502565,0.0002700513
test,4132,egb,0.96153843,0.5625,0.5294118,0.0,0.00013502565,0.00013502565,0.00013502565
test,4133,egc,1.0,1.0,1.0,1.0,0.0010802052,0.0010802052,0.0010802052
test,4134,tg,0.5897436,0.5897436,0.5897436,0.0,0.0,0.0,0.0
test,4135,tg,1.0,0.8,0.8,1.0,0.00013502565,0.00013502565,0.00013502565
test,4136,tg,1.0,0.9285714,0.7647059,1.0,0.0002700513,0.00040507698,0.00040507698
test,4137,tg,1.0,0.72,0.6666667,1.0,0.00013502565,0.00013502565,0.00013502565
test,4138,tg,1.0,0.82758623,0.6666667,1.0,0.00013502565,0.00013502565,0.0002700513
test,4139,tg,0.78125,0.7804878,0.64285713,0.0,0.0,0.0,0.0
test,4140,tg,0.7241379,0.6875,0.61290324,0.0,0.0,0.0,0.0
test,4141,egc,1.0,1.0,0.60714287,1.0,0.00040507698,0.00040507698,0.00040507698
test,4142,tg,0.6296296,0.5862069,0.5862069,0.0,0.0,0.0,0.0
test,4143,tg,1.0,0.7627119,0.6909091,1.0,0.00013502565,0.00013502565,0.00013502565
test,4144,tg,1.0,0.962963,0.75,1.0,0.00040507698,0.0005401026,0.0005401026
test,4145,tg,1.0,0.31428573,0.3030303,1.0,0.00013502565,0.00013502565,0.0002700513
test,4146,tg,1.0,0.74509805,0.63829786,1.0,0.00013502565,0.00013502565,0.00013502565
test,4147,tg,0.54545456,0.47727272,0.41463414,0.0,0.0,0.0,0.0
test,4148,tg,0.7924528,0.75438595,0.66071427,0.0,0.0,0.0,0.0
test,4149,tg,0.7297297,0.65217394,0.5897436,0.0,0.0,0.0,0.0
test,4150,tg,0.5,0.47619048,0.4680851,0.0,0.0,0.0,0.0
test,4151,tg,0.73333335,0.5882353,0.51724136,0.0,0.0,0.0,0.0
test,4152,tg,1.0,0.7692308,0.7692308,1.0,0.00013502565,0.00013502565,0.00013502565
test,4153,egc,1.0,0.79591835,0.78431374,1.0,0.00013502565,0.00013502565,0.00013502565
test,4154,tg,1.0,0.88235295,0.85,1.0,0.0002700513,0.0002700513,0.0005401026
test,4155,tg,0.72727275,0.72727275,0.7234042,0.0,0.0,0.0,0.0
test,4156,egc,1.0,1.0,0.6451613,1.0,0.00040507698,0.00040507698,0.00040507698
test,4157,tg,1.0,0.61764705,0.6,1.0,0.00013502565,0.00013502565,0.00013502565
test,4158,egb,1.0,1.0,0.8064516,1.0,0.0005401026,0.0005401026,0.0005401026
test,4159,egc,0.64,0.5483871,0.43589744,0.0,0.0,0.0,0.0
test,4160,tg,0.5769231,0.54545456,0.54545456,0.0,0.0,0.0,0.0
test,4161,tg,0.8965517,0.85294116,0.82857144,0.0,0.0,0.0,0.00040507698
test,4162,egb,1.0,0.6571429,0.64705884,1.0,0.00013502565,0.00013502565,0.00013502565
test,4163,tg,0.42,0.40425533,0.40425533,0.0,0.0,0.0,0.0
test,4164,tg,0.7777778,0.6,0.5576923,0.0,0.0,0.0,0.0
test,4165,tg,1.0,0.7368421,0.6944444,1.0,0.00013502565,0.00013502565,0.00013502565
test,4166,tg,0.9782609,0.89361703,0.6909091,0.0,0.0002700513,0.0002700513,0.0005401026
test,4167,tg,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,4168,tg,0.625,0.43333334,0.38709676,0.0,0.0,0.0,0.0
test,4169,egc,1.0,0.6875,0.6875,1.0,0.0002700513,0.0002700513,0.0002700513
test,4170,tg,0.65384614,0.62068963,0.56666666,0.0,0.0,0.0,0.0
test,4171,tg,0.5714286,0.53333336,0.52380955,0.0,0.0,0.0,0.0
test,4172,egc,0.56666666,0.5151515,0.4827586,0.0,0.0,0.0,0.0
test,4173,egc,1.0,1.0,0.60714287,1.0,0.0005401026,0.0005401026,0.0005401026
test,4174,tg,0.7804878,0.75,0.6923077,0.0,0.0,0.0,0.0
test,4175,tg,0.7567568,0.5681818,0.5,0.0,0.0,0.0,0.0
test,4176,nc,1.0,1.0,0.68,1.0,0.0005401026,0.0005401026,0.0005401026
test,4177,egc,0.44827586,0.33333334,0.33333334,0.0,0.0,0.0,0.0
test,4178,tg,1.0,0.6,0.5833333,1.0,0.00013502565,0.00013502565,0.00013502565
test,4179,tg,0.84745765,0.6142857,0.4347826,0.0,0.0,0.0,0.0
test,4180,tg,0.8,0.5945946,0.56666666,0.0,0.0,0.0,0.0
test,4181,tg,0.7096774,0.5483871,0.5,0.0,0.0,0.0,0.0
test,4182,tg,0.7,0.7,0.4848485,0.0,0.0,0.0,0.0
test,4183,tg,1.0,0.42424244,0.375,1.0,0.00013502565,0.00013502565,0.00013502565
test,4184,tg,0.76,0.74,0.6363636,0.0,0.0,0.0,0.0
test,4185,tg,0.7254902,0.71153843,0.60714287,0.0,0.0,0.0,0.0
test,4186,egc,1.0,0.9375,0.9,1.0,0.00013502565,0.0005401026,0.0012152309
test,4187,tg,0.5,0.48387095,0.45454547,0.0,0.0,0.0,0.0
test,4188,egc,0.7297297,0.70731705,0.675,0.0,0.0,0.0,0.0
test,4189,egc,1.0,0.68421054,0.60465115,1.0,0.00013502565,0.00013502565,0.00013502565
test,4190,tg,0.8064516,0.7241379,0.6969697,0.0,0.0,0.0,0.0
test,4191,nc,1.0,0.41304347,0.4090909,1.0,0.00013502565,0.00013502565,0.00013502565
test,4192,tg,0.82857144,0.61538464,0.5897436,0.0,0.0,0.0,0.0
test,4193,tg,0.9285714,0.90909094,0.88135594,0.0,0.0,0.00040507698,0.0013502565
test,4194,egc,1.0,1.0,1.0,1.0,0.0076964623,0.007966514,0.00810154
test,4195,egc,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,4196,tg,1.0,1.0,0.7714286,1.0,0.0005401026,0.0005401026,0.0005401026
test,4197,egc,1.0,0.36206895,0.34615386,1.0,0.00013502565,0.00013502565,0.00013502565
test,4198,egc,1.0,0.84090906,0.7916667,1.0,0.00013502565,0.00013502565,0.00013502565
test,4199,egc,1.0,1.0,1.0,1.0,0.0010802052,0.0010802052,0.0010802052
test,4200,tg,0.96363634,0.9298246,0.8333333,0.0,0.00013502565,0.0005401026,0.0005401026
test,4201,tg,0.8636364,0.8333333,0.80851066,0.0,0.0,0.0,0.00013502565
test,4202,tg,0.53125,0.3773585,0.32352942,0.0,0.0,0.0,0.0
test,4203,egc,0.4090909,0.37037036,0.3125,0.0,0.0,0.0,0.0
test,4204,tg,1.0,0.4473684,0.41860464,1.0,0.00013502565,0.00013502565,0.00013502565
test,4205,ei,1.0,0.5862069,0.5862069,1.0,0.0002700513,0.0002700513,0.0002700513
test,4206,ei,1.0,1.0,1.0,1.0,0.0017553335,0.0017553335,0.0017553335
test,4207,tg,0.91071427,0.9,0.82258064,0.0,0.0,0.0002700513,0.0005401026
test,4208,tg,1.0,1.0,0.9310345,1.0,0.0005401026,0.00067512825,0.00067512825
test,4209,tg,0.9183673,0.877551,0.7692308,0.0,0.0,0.00013502565,0.00040507698
test,4210,tg,0.52,0.4516129,0.42424244,0.0,0.0,0.0,0.0
test,4211,egb,1.0,0.8125,0.74285716,1.0,0.00013502565,0.00013502565,0.0002700513
test,4212,ei,1.0,1.0,0.5483871,1.0,0.00040507698,0.00040507698,0.00040507698
test,4213,tg,0.5217391,0.46153846,0.3448276,0.0,0.0,0.0,0.0
test,4214,egb,1.0,0.41379312,0.4,1.0,0.00013502565,0.00013502565,0.00013502565
test,4215,egc,0.64102566,0.55813956,0.5555556,0.0,0.0,0.0,0.0
test,4216,egc,0.5510204,0.4878049,0.4318182,0.0,0.0,0.0,0.0
test,4217,egc,0.94,0.94,0.94,0.0,0.0,0.00067512825,0.00067512825
test,4218,egc,0.52,0.44827586,0.42307693,0.0,0.0,0.0,0.0
test,4219,tg,0.7291667,0.56363636,0.5081967,0.0,0.0,0.0,0.0
test,4220,tg,0.92,0.64285713,0.5714286,0.0,0.0,0.00013502565,0.0002700513
test,4221,eea,1.0,1.0,0.8888889,1.0,0.0005401026,0.0005401026,0.0009451796
test,4222,tg,1.0,0.7058824,0.6875,1.0,0.00013502565,0.00013502565,0.00013502565
test,4223,egc,0.825,0.5531915,0.5217391,0.0,0.0,0.0,0.0
test,4224,egc,1.0,0.32258064,0.32258064,1.0,0.00013502565,0.00013502565,0.00013502565
test,4225,egc,0.53846157,0.37931034,0.375,0.0,0.0,0.0,0.0
test,4226,tg,0.7924528,0.7647059,0.66101694,0.0,0.0,0.0,0.0
test,4227,egc,0.6481481,0.5740741,0.546875,0.0,0.0,0.0,0.0
test,4228,tg,0.9166667,0.8055556,0.8055556,0.0,0.0,0.00013502565,0.00013502565
test,4229,tg,0.97727275,0.95454544,0.9318182,0.0,0.0005401026,0.00081015396,0.00081015396
test,4230,egc,1.0,1.0,0.9130435,1.0,0.0005401026,0.00081015396,0.0012152309
test,4231,egc,0.6086956,0.44444445,0.4,0.0,0.0,0.0,0.0
test,4232,tg,0.7368421,0.65789473,0.64102566,0.0,0.0,0.0,0.0
test,4233,egc,1.0,0.7692308,0.74418604,1.0,0.00013502565,0.00013502565,0.00013502565
test,4234,tg,1.0,0.88235295,0.75757575,1.0,0.0002700513,0.0002700513,0.00040507698
test,4235,tg,0.9166667,0.6451613,0.40625,0.0,0.0,0.00013502565,0.00013502565
test,4236,tg,0.6938776,0.6545454,0.63414633,0.0,0.0,0.0,0.0
test,4237,tg,0.89285713,0.89285713,0.75,0.0,0.0,0.0,0.0005401026
test,4238,egc,0.8035714,0.72131145,0.7096774,0.0,0.0,0.0,0.0
test,4239,tg,0.51282054,0.5,0.4883721,0.0,0.0,0.0,0.0
test,4240,tg,1.0,0.96428573,0.96428573,1.0,0.00067512825,0.0013502565,0.0014852822
test,4241,tg,1.0,0.71428573,0.43396226,1.0,0.00013502565,0.00013502565,0.00013502565
test,4242,tg,0.925,0.85,0.85,0.0,0.0,0.0002700513,0.0002700513
test,4243,tg,0.375,0.33333334,0.3181818,0.0,0.0,0.0,0.0
test,4244,tg,1.0,0.877551,0.66,1.0,0.00013502565,0.00013502565,0.00040507698
test,4245,egc,0.68292683,0.5882353,0.5588235,0.0,0.0,0.0,0.0
test,4246,nc,1.0,1.0,0.6451613,1.0,0.00040507698,0.00040507698,0.00040507698
test,4247,egc,1.0,0.5625,0.5294118,1.0,0.00013502565,0.00013502565,0.00013502565
test,4248,eps,1.0,1.0,0.57575756,1.0,0.00040507698,0.00040507698,0.00040507698
test,4249,tg,0.6875,0.36,0.33333334,0.0,0.0,0.0,0.0
test,4250,tg,1.0,0.8214286,0.53333336,1.0,0.0002700513,0.0002700513,0.0002700513
test,4251,tg,0.8043478,0.6851852,0.62,0.0,0.0,0.0,0.0
test,4252,egc,1.0,0.5714286,0.5675676,1.0,0.00013502565,0.00013502565,0.00013502565
test,4253,egc,0.5,0.44827586,0.36666667,0.0,0.0,0.0,0.0
test,4254,egc,0.5208333,0.32608697,0.30612245,0.0,0.0,0.0,0.0
test,4255,tg,1.0,1.0,1.0,1.0,0.0012152309,0.0012152309,0.0018903592
test,4256,tg,1.0,0.8214286,0.53333336,1.0,0.0002700513,0.0002700513,0.0002700513
test,4257,tg,0.67241377,0.53571427,0.45454547,0.0,0.0,0.0,0.0
test,4258,egc,1.0,0.7037037,0.7037037,1.0,0.0002700513,0.0002700513,0.0002700513
test,4259,nc,1.0,1.0,0.39130434,1.0,0.0005401026,0.0005401026,0.0005401026
test,4260,tg,0.62857145,0.6052632,0.5675676,0.0,0.0,0.0,0.0
test,4261,egc,1.0,1.0,0.75757575,1.0,0.00040507698,0.00040507698,0.00040507698
test,4262,tg,0.8947368,0.7090909,0.6031746,0.0,0.0,0.0,0.00013502565
test,4263,tg,0.625,0.5277778,0.4864865,0.0,0.0,0.0,0.0
test,4264,egc,1.0,1.0,1.0,1.0,0.0010802052,0.0010802052,0.0013502565
test,4265,tg,1.0,0.8135593,0.8135593,1.0,0.0002700513,0.0002700513,0.0002700513
test,4266,egc,0.8918919,0.7297297,0.61904764,0.0,0.0,0.0,0.00013502565
test,4267,egb,1.0,0.44680852,0.44444445,1.0,0.00013502565,0.00013502565,0.00013502565
test,4268,eps,1.0,1.0,0.7419355,1.0,0.00040507698,0.00040507698,0.00040507698
test,4269,tg,0.59574467,0.54,0.5106383,0.0,0.0,0.0,0.0
test,4270,tg,0.5555556,0.53846157,0.44444445,0.0,0.0,0.0,0.0
test,4271,tg,0.48214287,0.41025642,0.3970588,0.0,0.0,0.0,0.0
test,4272,egc,0.6451613,0.41666666,0.3939394,0.0,0.0,0.0,0.0
test,4273,ei,1.0,0.45833334,0.45833334,1.0,0.00013502565,0.00013502565,0.00013502565
test,4274,tg,0.62,0.4716981,0.4642857,0.0,0.0,0.0,0.0
test,4275,egc,0.2857143,0.27272728,0.27027026,0.0,0.0,0.0,0.0
test,4276,tg,0.7659575,0.7346939,0.7169811,0.0,0.0,0.0,0.0
test,4277,tg,0.8780488,0.61702126,0.59090906,0.0,0.0,0.0,0.00013502565
test,4278,tg,0.9166667,0.86,0.82,0.0,0.0,0.0002700513,0.0005401026
test,4279,tg,0.9032258,0.8208955,0.7777778,0.0,0.0,0.00013502565,0.0002700513
test,4280,tg,0.5952381,0.36734694,0.3043478,0.0,0.0,0.0,0.0
test,4281,tg,0.52459013,0.4827586,0.4516129,0.0,0.0,0.0,0.0
test,4282,tg,1.0,0.575,0.46,1.0,0.00013502565,0.00013502565,0.0002700513
test,4283,egb,1.0,1.0,1.0,1.0,0.0017553335,0.0017553335,0.0017553335
test,4284,egc,1.0,0.4642857,0.4642857,1.0,0.0002700513,0.0002700513,0.0002700513
test,4285,tg,0.96428573,0.96428573,0.96428573,0.0,0.00081015396,0.0009451796,0.0009451796
test,4286,tg,0.71428573,0.6981132,0.6923077,0.0,0.0,0.0,0.0
test,4287,nc,1.0,0.6111111,0.6111111,1.0,0.0002700513,0.0002700513,0.0002700513
test,4288,tg,0.7837838,0.35185185,0.3392857,0.0,0.0,0.0,0.0
test,4289,tg,0.88,0.86,0.82,0.0,0.0,0.0,0.00040507698
test,4290,tg,0.88235295,0.7894737,0.7169811,0.0,0.0,0.0,0.00013502565
test,4291,egc,0.375,0.375,0.36363637,0.0,0.0,0.0,0.0
test,4292,egc,1.0,1.0,0.96875,1.0,0.00081015396,0.0009451796,0.0009451796
test,4293,tg,1.0,0.8,0.7105263,1.0,0.0002700513,0.0002700513,0.0002700513
test,4294,tg,1.0,0.7741935,0.7741935,1.0,0.0002700513,0.0002700513,0.0002700513
test,4295,eea,1.0,1.0,1.0,1.0,0.0013502565,0.0014852822,0.0014852822
test,4296,egc,1.0,0.96428573,0.79310346,1.0,0.00040507698,0.00040507698,0.0005401026
test,4297,egc,0.6,0.41666666,0.39130434,0.0,0.0,0.0,0.0
test,4298,egb,0.4390244,0.38636363,0.3478261,0.0,0.0,0.0,0.0
test,4299,tg,0.7017544,0.60655737,0.59322035,0.0,0.0,0.0,0.0
test,4300,tg,1.0,1.0,1.0,1.0,0.0076964623,0.007966514,0.00810154
test,4301,tg,0.5769231,0.44827586,0.43333334,0.0,0.0,0.0,0.0
test,4302,tg,0.9459459,0.47916666,0.36956522,0.0,0.0,0.00013502565,0.00013502565
test,4303,eea,1.0,1.0,0.6551724,1.0,0.00040507698,0.00040507698,0.00040507698
test,4304,tg,0.5769231,0.36842105,0.33333334,0.0,0.0,0.0,0.0
test,4305,egc,0.95238096,0.54385966,0.5272727,0.0,0.00013502565,0.00013502565,0.00013502565
test,4306,tg,0.64634144,0.5479452,0.53333336,0.0,0.0,0.0,0.0
test,4307,eea,1.0,1.0,0.67741936,1.0,0.00040507698,0.00040507698,0.00040507698
test,4308,tg,0.47727272,0.45945945,0.45945945,0.0,0.0,0.0,0.0
test,4309,eea,1.0,1.0,0.4347826,1.0,0.00040507698,0.00040507698,0.00040507698
test,4310,egc,0.90384614,0.90384614,0.8703704,0.0,0.0,0.0005401026,0.0009451796
test,4311,tg,0.97619045,0.5531915,0.53571427,0.0,0.00013502565,0.00013502565,0.00013502565
test,4312,tg,0.6666667,0.6296296,0.6226415,0.0,0.0,0.0,0.0
test,4313,egc,0.88235295,0.7878788,0.71428573,0.0,0.0,0.0,0.0002700513
test,4314,egc,0.46031746,0.42424244,0.4057971,0.0,0.0,0.0,0.0
test,4315,tg,0.8979592,0.8888889,0.78,0.0,0.0,0.0,0.0005401026
test,4316,eea,1.0,0.45454547,0.45454547,1.0,0.0002700513,0.0002700513,0.0002700513
test,4317,tg,0.64285713,0.61538464,0.59183675,0.0,0.0,0.0,0.0
test,4318,egc,0.6315789,0.6315789,0.6315789,0.0,0.0,0.0,0.0
test,4319,tg,0.9117647,0.7777778,0.7777778,0.0,0.0,0.00013502565,0.0002700513
test,4320,tg,0.765625,0.5614035,0.515625,0.0,0.0,0.0,0.0
test,4321,egc,0.45833334,0.42307693,0.33333334,0.0,0.0,0.0,0.0
test,4322,tg,0.76086956,0.73333335,0.5294118,0.0,0.0,0.0,0.0
test,4323,tg,1.0,0.6666667,0.61538464,1.0,0.00013502565,0.00013502565,0.00013502565
test,4324,egc,0.85106385,0.6792453,0.6363636,0.0,0.0,0.0,0.00013502565
test,4325,egc,1.0,0.7037037,0.6785714,1.0,0.00013502565,0.00013502565,0.00013502565
test,4326,egc,0.67741936,0.5121951,0.45454547,0.0,0.0,0.0,0.0
test,4327,tg,0.81578946,0.775,0.75609756,0.0,0.0,0.0,0.0
test,4328,tg,0.7647059,0.7017544,0.5535714,0.0,0.0,0.0,0.0
test,4329,tg,0.9047619,0.76,0.76,0.0,0.0,0.00013502565,0.00013502565
test,4330,tg,1.0,0.47826087,0.46666667,1.0,0.00013502565,0.00013502565,0.00013502565
test,4331,egc,0.7297297,0.625,0.48076922,0.0,0.0,0.0,0.0
